,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,book_chapter,work_in_event,researcher,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,lattes_10_id,event_organization,participation_event,first_doc
1057,f5b3be96-f761-4cf7-a04f-a8dadf67c715,,,,,,,,,,,,,2,,1,,Paulo Augusto Oliveira Ramos,Especialização,,,,,,,,,,,K4212811H6,,,
1058,f92dd2ab-6d54-4354-8783-89b62f5530d3,,,,1,8,4,8,1,3,8,6,6,1,,4,13,Eduardo Gross,Doutorado,2,23,5,7,5,14,,5,,,K4763114Y1,3,3,2002.0
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,7bd76e07-c3e6-498e-870a-bb9a98a645f9,,,,,1,,1,,,1,1,,,,1,6,Ana Paula Teles De Oliveira,Doutorado,1,2,,,,,,1,,,K4209243A1,1,29,2017.0
1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,ca57acc4-497b-4683-9193-7abc1cc1a076,,,,,,,,11,2,,,4,1,1,7,54,Flávia Mariani Barros,Pós-Doutorado,4,15,,6,,,,,,1,K4702792Z7,,4,2008.0
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,f8b66d34-894b-4918-9e0f-3a996f45d166,,,,,,,,,,,,,,,,,Maira Portofé De Mello,Mestrado,,,,,,,,,,,K4789478U6,,11,
1066,6c68977a-083f-42f6-9a27-efecf7b004f6,,,,,,,,,,2,2,1,,,,,Carlos André Gomes Silva Mamede,Doutorado,,,,,,,,14,,,K4259022U2,1,,2023.0
1067,93ed3983-de4c-4724-9da8-120fe52b2d42,,,,,1,,,4,,,1,2,,,3,11,Andressa de Sousa Santos Ferreira,Mestrado,,4,,,,,,18,,,K8160170U6,10,21,
1068,ee1120c9-665e-47de-ab97-a1eeaa1175c5,,,,,1,,3,8,8,1,1,,1,3,7,,Caio Leônidas Oliveira De Andrade,Doutorado,,1,1,2,,,,16,,1,K4030151Y9,1,31,2018.0
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0
1070,71336792-7c28-412d-9d2d-3a7bb3ecff44,,,,1,,,,,,,,,,,,,Edineiram Marinho Maciel,Doutorado,,,,,,,,,,,K4723224A2,1,,2017.0
1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1072,4fe7806d-7026-4251-8eef-9f143e638dae,,,,,2,1,1,1,,,,2,2,,,23,Gervásio Paulo Da Silva,Doutorado,2,10,1,2,1,,,4,,2,K4790446U9,,19,2010.0
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,572b099a-f3f3-4fb4-8000-1151f128dffb,,,,3,2,11,1,5,4,2,2,24,5,1,20,100,João Batista Lopes Da Silva,Pós-Doutorado,1,17,6,15,1,2,,19,,,K4744720A6,6,16,2010.0
1075,c9e6e62c-9378-4fc1-9e4d-8732742ef1d8,,,,,,,,1,,1,,,1,,,,Jorge Adriano Ferreira De Souza,Especialização,,,,,,,,45,,,K4632974D3,1,3,
1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1e0db524-99b6-463c-b354-884a2af31526,,,,1,,,,,,,,,1,,1,,Nelma Aronia Santos,Pós-Doutorado,,1,,,,,,2,,1,K4759633A7,10,9,2013.0
1078,6fb024cd-7526-40f3-aa57-e973d5324553,,,,,,,,2,2,2,1,,,1,4,15,Milene Maria Da Silva-Castro,Doutorado,2,3,,,,,,2,,,K4792464H8,3,7,2010.0
1079,3b03cb91-2fa4-4bae-810e-7decb61d4951,,,,,,,,,,1,,2,,,2,16,Tânia Ferreira Dos Santos Bomfim,Mestrado,,,,,,,,51,,16,K4730287A3,4,17,
1080,9c4083be-9bf1-4523-96c1-6f76faba99c5,,,,,,,,,,1,,,,,,2,Marcelo Torreão Sá,Mestrado,1,2,,,,,,3,,,K4775168U2,2,4,
1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0
1082,3cce12a7-6c4b-4bd4-9f2e-aef01c983b3a,,,,1,,,,,,,,,,,4,2,Romari Alejandra Martinez Montaño,Pós-Doutorado,,18,7,9,2,,,7,,,K4750111Z0,3,,2003.0
1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,c5242236-2bb8-48d9-aa8c-f8bb67e4d976,,,,,,,1,,1,,,,,1,1,12,Letícia Santos Azevedo,Mestrado,,,,,,,,29,,,K4322755P3,34,56,
1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0
1086,dd34900e-6803-4cd8-a942-cd04f0703216,,,,,,,,,,1,,,,,,1,Giselle Boaventura Barros Souto,Mestrado,,,,,,,,10,,,K4758588E2,,,
1087,1cacb601-41e1-4fda-9480-1006c614f05f,,,,,,,,,1,1,,1,1,,1,2,Hélder Conceição Almeida,Mestrado,1,,,,,,,8,,,K4200740J5,1,1,
1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,dc1fad25-007e-496f-aa18-74df54443fda,,,,4,,5,1,5,,2,1,,1,,15,2,Jailma Dos Santos Pedreira Moreira,Pós-Doutorado,,13,1,10,5,1,,4,,,K4776552J4,27,42,2008.0
1090,828a220d-9e2d-4d27-9567-6c9aab8412d2,,,,8,3,2,6,2,1,2,,,3,,20,92,Marian Dos Santos Oliveira,Doutorado,3,50,4,41,4,3,,,,,K4774621E2,28,125,2011.0
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,e5328791-e818-4283-a48d-91e6301ef897,,,,,,2,2,,,,,,1,,1,14,Indman Ruana Lima Queiroz,Doutorado,,,,,,,,3,,,K4446433T1,1,16,2021.0
1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0
1094,919702b9-b18a-4261-a14c-d8d6f800ac0d,,,,,,,,,,,,,,,1,7,Mara Lúcia Agostini Valle,Doutorado,1,4,1,1,,,,6,,,K4229215P0,9,3,2014.0
1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1096,582ff955-b17c-4a84-b985-31cfb490466c,,,,1,,1,,4,2,4,,2,,,3,19,Weslei Gusmao Piau Santana,Doutorado,1,8,,,,,,6,,3,K4768293D3,3,9,2012.0
1097,be3391d4-9c1c-488c-9e18-367c3be244c5,,,,,,,,,,,,,1,,,1,Marta Luciana Reis Rocha,Especialização,,,,,,,,,,,K4273879D5,1,12,
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0
1100,22be843f-8f4d-4fca-bfed-0d1264387d77,,,,,,,1,1,,1,,,,,1,6,Cristina Arcuri Eluf Kindermann,Pós-Doutorado,,,,,,,,15,,1,K4797428Y7,4,56,2011.0
1101,c767522e-7868-49c3-9178-368debe3506c,,,,,,,,,,,,,,,2,,Vera Lucia De Mendonca Silva,Pós-Doutorado,4,,,,,,,,,,K4782987P0,2,4,2005.0
1102,cafac520-f44a-4728-9fdf-78c99f616673,,,,,,,2,,1,,1,,2,,,,Idmar Boaventura Moreira,Doutorado,2,1,3,2,,,,,,,K4130931T1,2,5,2018.0
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0
1104,ea047e1c-f343-43a1-9005-30837a739d5d,,,,,,,2,2,,,,,,1,2,,Leonardo Da Silva Carneiro Sousa,Especialização,,,,,,,,8,,,K4454988H8,3,2,
1105,3e383f23-04c8-4b3f-8ff6-517a4f5969b3,,,,1,,,,,,,1,1,,1,2,7,Daniele Brustolim,Pós-Doutorado,2,3,,,,,,6,,,K4764881J3,1,3,2012.0
1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
1109,61e099ec-c21f-444f-a76d-59c04ba7d304,,,,6,,3,3,5,5,,,,1,4,30,15,Meirilane Rodrigues Maia,Pós-Doutorado,1,17,2,7,,,,12,,6,K4774873Y3,1,11,2012.0
1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0
1112,b8d27c50-b617-495b-81b1-287441f1d593,,,,,2,1,5,4,1,6,5,1,4,2,,22,Rosilene Aparecida De Oliveira,Doutorado,2,13,2,9,,1,,5,,,K4723690J0,2,14,1998.0
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1114,6ff64e82-949f-4208-a43d-670e13ad901e,,,,,,1,1,1,,,,1,1,,1,20,Rodrigo Bomfim Oliveira,Doutorado,2,7,,,,,,14,,1,K4711968Y0,22,25,2014.0
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,48bef4a9-d847-484c-8d10-043dd9c6ffd1,,,,,,,,,,,,1,,,,4,Francely Da Silva Oliveira,Mestrado,,,,,,,,2,,,K4250099Z2,1,5,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0
1118,c759454f-4336-4124-b0c8-2d75b310e044,,,,1,,1,,,,,,,,1,4,8,Elilia Camargo Rodrigues,Doutorado,,,,,,,,16,,,K4764864P3,9,40,2023.0
1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
1120,3b4c5bbb-07fb-4818-8285-f755e3643f03,,,,1,,,,,,,,,,1,2,,Amelia Tereza Santa Rosa Maraux,Doutorado,,,,,,,,,,,K4782982J8,1,21,2021.0
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
1122,0f0ca69d-6dd0-46c8-b1ac-06f8a54ace00,,,,,1,,,,2,1,,,,,,6,Vilmary Silva Novaes,Mestrado,,,,,,,,2,,,K4718821E3,,14,
1123,7e13f704-38a5-43d9-9d69-a2416a3f311b,,,,,5,3,1,,9,8,1,,1,1,3,47,Gilmar Mercês de Jesus,Doutorado,1,6,1,3,,1,,3,,,K4758557H6,1,26,2016.0
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.0
1125,7cb21ae4-85a2-4232-acb6-a974f3c7fe2b,,,,6,,2,1,1,1,,,,1,1,16,12,Carlos Eduardo Soares De Freitas,Pós-Doutorado,3,34,,2,,,,29,,,K4739662T6,5,42,2005.0
1126,8ec83067-b526-41e6-ad77-3a28c0710f71,,,,,,1,2,,3,1,1,2,,,11,50,Sidnay Fernandes Dos Santos,Doutorado,3,11,3,2,,,,9,,,K4234189Y6,11,38,2014.0
1127,3d1d34db-acb0-4908-a71b-6e886e1378dd,,,,1,5,,3,,1,,,,,3,7,35,Magno Clery Da Palma-Santos,Doutorado,3,3,,,,,,6,,,K4774802Y1,2,19,2021.0
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,fec781d2-b893-4b3e-b513-50486b363938,,,,,,1,,,,,,,,,,,Emanuel Vitor Dos Santos Vieira,Mestrado,,,,,,,,,,,K4297828P6,,,
1130,40485c46-411a-4030-b218-23f8163e9554,,,,2,,,1,2,1,1,2,,3,3,10,13,Joelma Boaventura Da Silva,Mestrado,,,,,,,,17,,,K4121200H8,4,75,
1131,81c16973-07b0-44d6-8815-1177590e127e,,,,1,,,,,,,,,,,2,,Dorival Pereira Oliveira,Mestrado,,,,,,,,1,,1,K4794984Z6,1,8,
1132,c50562ac-b1aa-46a2-b60a-b084cff08a1c,,,,,,,,,,,,,,1,1,2,Itana Nogueira Nunes,Pós-Doutorado,,,,,,,,1,,,K4732678D0,,8,2004.0
1133,cd18b068-5455-4dd6-b167-674aa6458722,,,,,,,,2,1,,1,,1,,3,13,Zoraide Portela Silva,Doutorado,,7,1,5,,,,9,,3,K4511841J6,4,47,2013.0
1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0
1136,06646d44-ff31-4bd2-9a09-b2586463a234,,,,2,,4,,4,3,1,2,3,4,1,,14,Hayana Ramos Lima,Doutorado,1,2,3,,,,,,,2,K4745833E3,12,1,2012.0
1137,5d351793-b7f0-4ea9-9d52-a40136b9ec57,,,,,,1,1,4,,2,,,,1,,7,Sylvia Maria Moreira Susini Ribeiro,Pós-Doutorado,2,7,,4,,,,5,,,K4793203D1,,5,1997.0
1138,15b3bc52-dad0-46ce-9c78-13eff7026029,,,,1,,,1,,,3,,,1,,,1,Nilson Roberto Da Silva Gimenes,Doutorado,,,,,,,,11,,,K4735409Z0,,1,2016.0
1139,174e5e59-232e-4a9f-af52-9628be27c03d,,,,,27,6,6,,,3,2,1,,2,2,5,Marcio Gilberto Cardoso Costa,Pós-Doutorado,1,8,,9,5,12,,1,,,K4762603P4,1,7,2002.0
1140,3663a108-f744-4632-a792-507584cf7fcb,,,,,1,3,,,,2,,,,,9,12,Joseni Pereira Meira Reis,Doutorado,3,6,,,,,,7,,1,K4759326P6,4,19,2018.0
1141,c6cb6e84-7c0b-432b-aab9-9e031d206f49,,,,,1,,,,2,,,,,,,,Djalma Gomes Ferrão Carvalhal,Doutorado,,,,,,,,,,9,K4792578T6,1,,2016.0
1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,cdba8788-00f5-479c-bb41-ace19be34840,,,,,5,1,,1,3,2,,1,1,1,3,40,Viviany Teixeira Do Nascimento,Doutorado,,9,,,,,,15,,1,K4770326Z4,5,12,2010.0
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
1146,536021c6-80da-4958-9a22-1c0f3454f491,,,,2,,,1,8,1,,,,4,3,5,56,Luciene Cristina Lima E Lima,Doutorado,3,18,3,15,,,,8,,4,K4707617E2,4,21,2007.0
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
1148,2ff26ed1-89d0-4792-9a7b-fc83da4967b0,,,,1,,,,,,,,,,,5,2,Gilsely Barbara Barreto Santana,Doutorado,,,,,,,,22,,,K4774209Y0,2,4,2022.0
1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,01b3a307-b068-416c-99f0-fe97810ccb7d,,,,4,,,,,,,,,,,6,5,Vivian Maria Corneti De Lima,Mestrado,,,,,,,,2,,,K4275944U6,6,8,2018.0
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,49fe47ff-38d9-4878-b580-289b8720d10f,1,,,,3,,1,1,,,1,,,,,,Orlando Ernesto Jorquera Cortes,Doutorado,1,4,1,1,,,,,,,K4737054P0,,,2009.0
1157,2c76ffdf-398d-4ea6-84cc-ed489d4d7fce,,,,,1,5,3,6,3,6,3,,,,5,45,Maria De Fatima De Almeida Baia,Doutorado,2,25,3,10,5,1,,,,,K4757255P1,9,45,2013.0
1158,4b596aae-8467-4ad8-a2d3-e24babcf8c5d,,,,,1,,,,,,,1,,,1,20,Zélia Malheiro Marques,Doutorado,19,10,,,,,,13,,2,K4267863Z4,23,72,2021.0
1159,0edd9559-ac55-4a41-a5d1-cf643a9a36e2,,,,1,,,,,,,,,,,2,,Ana Regina Da Silva Dias,Doutorado,,,,,,,,3,,,K4776973Y1,1,,2014.0
1160,1c77b785-2501-4fb1-94a4-f3a4d0d081dc,,1,,3,,1,,1,1,4,,,,,3,2,Paulo Roberto Armanini Tagliani,Pós-Doutorado,,2,,8,,,,,,,K4786451U9,,7,1995.0
1161,a2330079-d325-47a2-9530-7e81a2ccabf6,,,,,,,,,,,,,,,,,Jonas Boamorte Dos Santos,Especialização,,,,,,,,,,,K4473010T8,,1,
1162,a4682692-7dc4-495d-9409-a5f5cccf67f0,2,,,,9,14,6,3,8,1,,5,6,3,1,,Fermin De La Caridad Garcia Velasco,Pós-Doutorado,,3,1,9,,9,,,,,K4762737T0,,,1995.0
1163,071401fc-58a3-4c06-9eab-921d56290b85,,,,,,,,1,1,,,1,3,,2,3,Adriana Kazue Takako,Pós-Doutorado,,,,,,,,4,,,K4707281A0,4,8,2008.0
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,9bebd9f4-eed7-4fc1-9d40-a38d5663cc0b,,,,,1,,,,1,,1,,,,,6,Manoel Camilo Moleiro Cabrera,Doutorado,,3,,,,,,8,,,K4269284D5,1,,2016.0
1169,e4409b2b-8d6b-4451-9303-ab6f9c54f656,,,,1,,,,,1,,,,2,,1,,Sayonara Miranda Oliveira,Mestrado,,,,,,,,2,,,K4221599H5,4,16,
1170,8955261a-68d0-4b0f-9b95-a5192c3e563d,,,,1,,,,,,4,1,,1,1,1,11,Everaldo Nery De Andrade,Doutorado,4,24,,,,,,5,,9,K4717820D5,,2,2015.0
1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,f9a46915-21cb-4377-a03b-7b388b192d06,,,,4,,1,1,4,3,12,5,31,14,3,4,40,Jorge Luiz Fortuna,Doutorado,3,15,,1,,,,34,,3,K4767757E1,11,162,2013.0
1173,dbde1ccd-78a3-4b2c-a960-cb74fff07c1c,,,,1,,3,,,,,2,1,1,1,4,21,Peolla Paula Stein,Mestrado,,1,,,,,,6,,20,K4417848Y7,24,7,
1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
1175,b6023d55-1381-4cae-baba-6f5cede61308,,,,,,,1,,,3,,,,,,3,Emanuel Brasilino De Santana,Doutorado,1,,,,,,,3,,,K4766711H1,5,21,2013.0
1176,bb5e8ae7-539f-4b54-ab4a-b180b3993ac3,,,,1,1,,2,3,22,,1,2,2,2,5,28,Luzia Wilma Santana Da Silva,Doutorado,2,31,1,6,,1,,37,,,K4769087A6,10,19,2006.0
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,8d36f9ca-909d-4da5-822a-16c5493baa84,,,,,,,,,,,,,,,4,,Antoneide Santos Almeida Silva,Mestrado,,,,,,,,4,,,K4433955Z0,,2,
1181,e4c0bdef-6aef-4a17-a1bd-4e5d0255ebc8,,,,,,,,,,1,2,,,,1,7,Byron De Castro Muniz Teixeira,Mestrado,,,,,,,,14,,,K4771679P9,1,9,
1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
1183,beddb49e-c99e-4de1-b5f1-47bd25dda10d,,,,,,,,,,,,,,,,,Raquel Aparecida Sousa Azevedo Souza,Mestrado,,,,,,,,,,,K4777003P6,2,1,
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1186,5e34e8b7-87d9-49ad-b5d6-3583bb946f26,,,,6,1,8,8,5,1,,,2,,1,28,18,Nubia Regina Moreira,Pós-Doutorado,1,15,6,21,,3,,19,,4,K4791630U8,4,42,2013.0
1187,4f162e61-f635-4e5f-a85f-278e35806bb7,,,,,,,,,,,,,,1,2,2,Itamar Silva De Sousa,Doutorado,,,,,,,,7,,,K4776841Z2,9,26,2021.0
1188,7147d09b-6cda-4a10-990c-6e4e23a81fef,,,,5,1,5,3,,,,2,,,2,20,9,Maria Cristina Dantas Pina,Pós-Doutorado,,6,3,19,,,,10,,2,K4778331Z8,1,51,2009.0
1189,6c132296-b448-4462-8374-66785fc45dff,,,,1,3,,,,,1,,,,2,,,Flaviana Xavier Antunes Sampaio,Doutorado,1,,,,,,,2,,,K4178272Y1,2,14,2020.0
1190,eee25662-4d88-40b5-bc2b-cec69c9531bf,,,,,,1,1,,,,2,2,5,,5,3,Roberto Carlos Felicio,Doutorado,,,,,,,,,,,K4723422U6,,,1998.0
1191,02d205ce-59b0-43c9-a527-532d447e1078,,,,4,,,,5,,,2,,,3,1,,Jose Araujo Avelino,Pós-Doutorado,,,,2,,,,,,,K4292387J2,1,8,2018.0
1192,3e33008c-13bf-4b89-bac1-3a20fdaac20a,,,,,,,,,3,,,,,,3,,Helma Pio Mororó José,Doutorado,,,,,,,,,,2,K4708279A1,,1,2017.0
1193,8a859f8a-a80e-46a0-bfd9-0b69b155be44,,,,,,,,,,4,,,,8,2,,Yolanda Aparecida De Castro Almeida,Doutorado,,,,11,,,,7,,,K4755169U1,2,4,2015.0
1194,9546b3ac-564c-455e-a9dd-897aea0e3034,,,,,,,,,,,,,,,,4,Elinaldo Santos De Góes Júnior,Mestrado,,,,,,,,3,,,K4436750J5,,4,
1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
1196,373e3bb6-252e-4bc5-87f7-ec8a9304cf1e,,1,,2,,,,1,2,1,,1,,2,10,16,Altemar Felberg,Doutorado,,,,,,,,5,,1,K4293573Y4,172,82,2021.0
1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
1198,b9e92217-2730-4ee5-89f6-9532ad641993,,,,,,,,,,,,,,,,,Maeve Mascarenhas De Cerqueira,Doutorado,,,,,,,,3,,,K4778043H0,2,6,2011.0
1199,04973ff5-9ce3-4fbf-8863-b0cc39c3e2e1,,15,,1,,1,,,2,5,,1,3,1,4,20,Claudia Ribeiro Santos Lopes,Doutorado,,21,,2,,2,,22,,,K4775141T8,4,13,2014.0
1200,e7630e23-0cbe-4c7a-9775-6a41b52e7dc4,,,,,,,,,,,,,,,,,Edileuza Alves da Silva,Mestrado,,,,,,,,,,3,K4460797Z2,3,4,
1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,7505f2ac-7c8c-411e-a67f-fdb562bec1e9,,,,,7,1,,,,,,,,,,5,Alex Dos Santos Miranda,Pós-Doutorado,,7,,3,,2,,,,,K4744060E2,,,2008.0
1203,288418fe-f412-4d98-8dbb-37b33cbf0866,,,,,,2,,,,1,2,,,1,2,,Flávia Azevedo De Mattos Moura Costa,Doutorado,,,2,,,,,,,,K4700999T6,1,2,2014.0
1204,8a2a32a1-347b-43a3-af43-af8bb67e5a23,,,,1,,,,6,,1,,,,1,7,6,Alessandra Buonavoglia Costa-Pinto,Doutorado,,4,5,6,,,,8,,,K4701591Y9,20,6,2012.0
1205,647b6f7a-a215-4089-a85b-dfefe501606f,,,,,3,3,1,2,2,1,,2,,,4,5,Elizeu Pinheiro Da Cruz,Doutorado,6,15,5,9,1,,,10,,,K4282551T9,1,5,2018.0
1206,f35c1c13-2295-4255-8fb2-fa1ec138ae3e,,,,,,,,,,,,,,,1,,Luiz Rogério De Lima Macêdo,Mestrado,,,,,,,,10,,2,K4221857U4,4,4,
1207,08a97db2-7490-4cf7-a33d-ad75492c311c,,,,,1,,1,,1,1,2,2,3,,1,7,Luciana Amaral De Faria Silva,Doutorado,,4,,,,,,5,,1,K4432460T1,,14,2019.0
1208,143446b0-8485-4603-9ed2-60e8e66e8ea0,,,,1,,,,,,,,,,,6,33,Telma Dias Silva Dos Anjos,Mestrado,,,,,,,,,,,K4774456E4,12,92,
1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,09391cf8-6c86-4fd2-b6dd-e128989054d7,,,,,,,,,,,,,,,1,1,José Amândio Barbosa Júnior,Mestrado,,,,,,,,6,,,K4131922A8,1,4,
1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,c931628a-54db-4cc8-9c90-fff6e8c2b5d9,,1,,2,,,1,3,2,,2,1,1,1,16,13,Anna Christina Freire Barbosa,Doutorado,1,4,,,11,,,35,,,K4774744T6,12,8,2015.0
1213,a612b59e-ed3d-495f-9cd0-0e29c3f9371c,,,,,,1,1,2,4,2,2,,2,1,,2,Washington Da Silva Santos,Doutorado,,,,,,,,5,,1,K4737770P5,,3,2018.0
1214,87f32be8-6cbb-4c99-93d9-5f44ff2e7bb5,8,,,,,,1,1,2,2,,2,,,,18,Flávio Pietrobon Costa,Doutorado,,4,5,6,1,,,1,,,K4707559T4,1,7,2009.0
1215,466f0617-377b-47c6-8aa6-7da551efa06d,,,,,,,,,,,,,,,3,10,Viviane Dos Santos Carvalho,Mestrado,,1,,,,,,7,,,K4245392P9,5,38,
1216,b4f19134-de06-461f-8824-aba31dc4bb12,,,,1,,,,1,1,,1,,,,4,9,Victor Augusto Lage Pena,Mestrado,,,,,,,,,,,K4422297E3,3,14,
1217,684f2555-ff2e-4a4d-b6a9-f6e65c9453dc,,,,,1,,,,,1,1,3,4,1,,20,Caio Tacito Gomes Alvares,Doutorado,1,1,,,,,,7,,,K4769561A3,2,13,2015.0
1218,f076bea6-862d-462f-8da8-debc0d57f56b,,,,,,2,2,4,2,2,,3,8,2,8,31,Maria Herbênia Lima Cruz Santos,Doutorado,5,20,1,5,4,,,17,,,K4709980A6,8,10,2007.0
1219,88e18571-667a-40fc-83d6-f4045c91dfe2,,,,,,1,2,2,5,,,,1,,2,6,Lidia Cristina Villela Ribeiro,Pós-Doutorado,,2,,,,,,,,,K4786048T6,,4,2000.0
1220,e89fecee-8269-4443-8124-31fd325c1350,,,,5,,5,3,4,4,1,8,,,,14,15,Marcus Antônio Assis Lima,Pós-Doutorado,,28,3,22,2,1,,37,,,K4773667Y7,13,53,2008.0
1221,fc7609a6-2a40-40e0-915c-c6c33767c273,,,,,2,,1,1,2,1,,,,,7,12,Marcelo Simon Wasem,Doutorado,,3,2,1,,,,3,,5,K4733501T5,30,24,2013.0
1222,9f6cc94c-50ce-44c3-9fb4-ea38018e38ad,,,,5,,1,1,1,2,8,12,,2,3,38,47,Denise Santana Silva Dos Santos,Pós-Doutorado,,7,,,,,,14,,3,K4236255J5,5,99,2020.0
1223,a463927d-d8a6-4e84-841b-a9958dc823c7,,,,,13,2,3,5,4,3,,3,1,2,3,9,Ita De Oliveira E Silva,Doutorado,,5,4,6,1,,,2,,3,K4768404U5,3,,2008.0
1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
1226,8c835b1e-474c-4171-8d26-00791d7fd127,,,,3,16,4,10,14,9,1,4,1,,1,56,61,Marcos Lopes De Souza,Pós-Doutorado,,2,2,22,2,,,24,,,K4779661H4,7,40,2007.0
1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,08ddaa93-0bd6-4ece-9327-bb63d5ba1f34,,,,,,1,,2,,,1,,3,,,,Gecely Rodrigues Alves Rocha,Doutorado,,,,1,,,,,,,K4791043P6,,2,1998.0
1230,11e6f58a-7084-4851-b1df-6f6dc954a7ae,,,,,6,1,2,,2,,,,3,,5,,Milena Cláudia Magalhães Santos Guidio,Doutorado,,7,6,8,,,,2,,,K4766070Y0,15,21,2008.0
1231,00485d7c-7731-42b7-8055-d631a4f563f2,,,,4,14,7,10,3,5,5,1,,6,7,7,,Christiana Cabicieri Profice,Pós-Doutorado,,12,4,17,9,2,,3,,,K4700058P2,,10,2010.0
